#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3217564	43740571	7187	4383846	113039	GU280_gp05	-	M	TRAF3	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Co-localization	physical	Sui L (2021)	34084167	2697049	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217565	43740571	29110	4383846	118878	GU280_gp05	-	M	TBK1	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	NAK|T2K	Co-localization	physical	Sui L (2021)	34084167	2697049	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217566	43740571	9641	4383846	115000	GU280_gp05	RP11-534L20.1	M	IKBKE	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	IKK-E|IKK-i|IKKE|IKKI	Co-localization	physical	Sui L (2021)	34084167	2697049	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217571	1489672	23586	4383913	117121	SARS-CoV-5	RP11-334P12.2	M	DDX58	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	RIG-I|RIGI|RLR-1	Affinity Capture-Western	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217572	1489672	29110	4383913	118878	SARS-CoV-5	-	M	TBK1	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	NAK|T2K	Affinity Capture-Western	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217573	1489672	9641	4383913	115000	SARS-CoV-5	RP11-534L20.1	M	IKBKE	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	IKK-E|IKK-i|IKKE|IKKI	Affinity Capture-Western	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217574	1489672	7187	4383913	113039	SARS-CoV-5	-	M	TRAF3	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Affinity Capture-Western	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217575	1489672	9641	4383913	115000	SARS-CoV-5	RP11-534L20.1	M	IKBKE	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	IKK-E|IKK-i|IKKE|IKKI	Co-localization	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217576	1489672	7187	4383913	113039	SARS-CoV-5	-	M	TRAF3	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Co-localization	physical	Siu KL (2009)	19380580	694009	9606	Low Throughput	-	-	-	-	-	BIOGRID
3217581	23586	1489672	117121	4383913	RP11-334P12.2	SARS-CoV-5	DDX58	M	RIG-I|RIGI|RLR-1	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	Affinity Capture-Western	physical	Siu KL (2009)	19380580	9606	694009	Low Throughput	-	-	-	-	-	BIOGRID
3217582	29110	1489672	118878	4383913	-	SARS-CoV-5	TBK1	M	NAK|T2K	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	Affinity Capture-Western	physical	Siu KL (2009)	19380580	9606	694009	Low Throughput	-	-	-	-	-	BIOGRID
3217583	9641	1489672	115000	4383913	RP11-534L20.1	SARS-CoV-5	IKBKE	M	IKK-E|IKK-i|IKKE|IKKI	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	Affinity Capture-Western	physical	Siu KL (2009)	19380580	9606	694009	Low Throughput	-	-	-	-	-	BIOGRID
3217584	7187	1489672	113039	4383913	-	SARS-CoV-5	TRAF3	M	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA|PRO_0000106035	Affinity Capture-Western	physical	Siu KL (2009)	19380580	9606	694009	Low Throughput	-	-	-	-	-	BIOGRID
3304049	43740571	5111	4383846	111142	GU280_gp05	-	M	PCNA	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	ATLD2	Affinity Capture-Western	physical	Zambalde EP (2021)	888800000463	2697049	9606	Low Throughput	-	-	-	-	-	BIOGRID
3304050	5111	43740571	111142	4383846	-	GU280_gp05	PCNA	M	ATLD2	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	Affinity Capture-Western	physical	Zambalde EP (2021)	888800000463	9606	2697049	Low Throughput	-	-	-	-	-	BIOGRID
3304051	5111	43740571	111142	4383846	-	GU280_gp05	PCNA	M	ATLD2	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	Co-localization	physical	Zambalde EP (2021)	888800000463	9606	2697049	Low Throughput	-	-	-	Proximity ligation assay (PLA)	-	BIOGRID
3337197	43740571	43740571	4383846	4383846	GU280_gp05	GU280_gp05	M	M	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	Affinity Capture-Western	physical	Yuan Z (2022)	35100873	2697049	2697049	Low Throughput	-	-	-	-	-	BIOGRID
3337198	43740571	43740570	4383846	4383845	GU280_gp05	GU280_gp04	M	E	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	env|envelope|SARS-CoV2 E|E protein|emp|SARS-CoV-2 E|VEMP_SARS2|PRO_0000449651	Affinity Capture-Western	physical	Yuan Z (2022)	35100873	2697049	2697049	Low Throughput	-	-	-	-	-	BIOGRID
3337199	43740571	43740570	4383846	4383845	GU280_gp05	GU280_gp04	M	E	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	env|envelope|SARS-CoV2 E|E protein|emp|SARS-CoV-2 E|VEMP_SARS2|PRO_0000449651	Co-fractionation	physical	Yuan Z (2022)	35100873	2697049	2697049	Low Throughput	-	-	-	-	-	BIOGRID
3337200	43740571	6048	4383846	111975	GU280_gp05	DAAP-218M18.2	M	RNF5	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	RING5|RMA1	Affinity Capture-Western	physical	Yuan Z (2022)	35100873	2697049	9606	Low Throughput	-	-	-	-	-	BIOGRID
