miRNA,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa-miR-4754,0.0,2.936223919187181,1.779625367955135,1.2253101767308054,1.0826346660559574,1.0700656592485491,1.6513706722388282,2.244343747555465,1.4285792894298566,0.0,1.4559175699965456,0.0,1.2150967772559467,0.0,1.369928064370999,0.871279351757021,0.0,0.0,1.8256624598100537,1.8418400966554338,1.2749366610594262,1.5160642608218582,1.8006268718070222,0.0,1.4219399757081714,0.0,0.0,1.5757210467334273,0.0,0.7196429220705286,1.4285541025557933,2.7401342158629003,1.0219363407754516,4.374864633873375,1.2131355164125777,0.0,0.0,2.227619680386863,1.5831099725203628,2.3003560277257615,2.397533329947396,6.6285581139926375,4.725683158259676,0.0,1.3025374665760743,1.10176190708323,0.0,1.1121993795986347,1.235826568975869,0.0,1.8186956561654373,1.4620372038828617,1.5616463214575902,1.384199856321143,1.7047757287471634,2.3476338778534203,0.0,1.0063294427445633,2.014775448754805,0.9981645538462183,0.0,1.4119891420304767,0.0,1.4416224776783026,1.340112378517604,5.529343584777659
hsa-miR-638,1.0799922036950322,1.7121056007980802,1.3683160819530769,1.6915766865671882,1.2042765888050828,1.5206481136700896,2.5551903380631003,0.0,2.493194030382938,0.0,1.7826743330421402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3033977123522762,1.607009083531749,2.359117887724883,2.2004378853933755,1.6283303481211802,0.0,1.2756495109677455,0.0,1.523441023212176,1.7272605098782046,0.8384146476045077,0.8664470424905376,1.0746123248338533,2.2945210228877855,1.1492802840091183,6.967249956605532,1.2131355164125777,0.8096224913792945,0.0,2.600497675485031,1.976552464550953,2.640248589011,2.9537863689275383,2.7433221543404733,4.096487381552203,0.0,0.0,1.8162171131188383,1.3160918828565185,0.0,1.3033965494095845,1.7411745732551274,2.334623745804021,1.6157326408819008,1.3826402661209134,0.8521073232355137,1.7047757287471634,1.8550042811701026,0.0,1.6785247223772402,1.8124063980643876,0.0,0.0,1.2535042812373778,0.0,0.0,1.452035768761405,3.4839718599217346
hsa-miR-431-5p,2.4478697236215377,2.797765578266171,1.6174699026080783,1.8781816017127628,2.1826978806926607,1.3444538502959729,2.2650738276161886,5.140245862980463,3.2142786223423245,4.175140299595048,2.792283453820677,1.6992672913939926,5.709777551823032,1.7758654866004928,1.4418153523369601,2.806605304871115,2.7050283181157053,4.196361548639388,2.11359421615793,3.9376623350283557,3.68654267993568,3.9317536268050435,4.537464990785303,2.3317858200552193,1.4219399757081714,1.2367537560239652,4.700261416170998,1.7744315943992701,3.1248615755061224,7.311184769538752,0.8843119160401463,2.5344645352284263,1.0219363407754516,5.106424680088167,2.489140548256001,2.2521018543293154,1.83594964072795,4.471235190840006,2.7805264118008215,1.4335881811390325,3.553531672129107,5.6649584035743805,4.33800322277692,2.4021200135341125,3.1736539914998128,5.274592401564934,6.9736869866158315,1.798423434868608,7.516042637398981,1.5996332924463357,2.7684021768218514,9.337701828626235,5.147525830122812,2.352247856940754,2.464554596602135,6.680785886567837,4.6115100009172245,1.2483088426934532,2.3502079279667742,2.786935348359427,2.241182105037485,2.3260124345900075,3.555989490907243,4.503813451986851,2.346123226886266,5.583659441970518
hsa-miR-1298-3p,0.0,1.4599910756590242,1.2254930688667405,2.4781163278764464,1.469890551658945,1.726399968714543,1.5956742143445386,3.3118200053539613,2.515831914780901,1.2941686355228998,1.4559175699965456,2.726482440366723,0.0,0.0,2.231845813408723,0.766978538557116,0.0,2.6381557772555353,2.4341034649237825,0.0,0.0,3.6041406318285336,1.5008562258683644,1.088037043486868,2.6246989257532682,1.641456823098804,1.7186891500031272,3.2100019758827405,2.6687936330708766,3.800691608843158,1.997519355694606,3.1964346503941217,1.6998513148875938,8.298031502493677,1.8626772599819825,1.2356994521497857,0.0,2.6542484217701245,1.2684626806405217,3.268545899470298,1.4073647149592132,3.346154114162788,3.635817393321599,1.862912055774763,2.7975869486519733,1.176822515938189,2.635678866174539,2.189887348939372,0.0,1.4426797664605417,2.9206391916742627,1.0231389117056384,2.6772699494288674,0.0,0.0,4.019202214711309,0.8660429696973185,3.8096830142669877,4.852972175983899,0.0,1.0069256889594935,0.0,2.6514249878637077,1.7400022331489293,2.68078418346265,6.176342181684898
hsa-miR-6798-5p,0.861519842710816,1.7872206694620285,1.4347531370714555,1.2925237375844032,0.0,1.0700656592485491,1.4143903234982014,2.894922006089202,0.0,1.6123547823731288,1.8539815777050819,1.3912691074412504,0.0,0.0,1.6381985399418681,0.0,0.0,1.33877910507633,3.0258663806381656,1.3263784898773585,1.8406056408885458,1.6924793510743916,1.6283303481211802,0.0,0.0,0.0,0.0,1.5214515423918407,0.0,0.6671897649486715,0.8325384817671977,1.9413551730047807,0.0,6.957926615072488,1.1430943964912312,0.8096224913792945,0.0,2.4865875627350995,1.4653523616914714,1.629359564449369,2.2382287746794085,3.346154114162788,4.051990105317978,0.0,1.4000828263571996,1.2481702455837704,1.2039332288493003,1.1121993795986347,0.0,0.0,2.598184720273326,2.1055021147787145,1.5044104502154603,0.9753828435726037,0.0,2.393274339946825,0.7532171750487663,1.0063294427445633,1.8124063980643876,0.8728006270295618,0.0,1.5547743545852937,2.780281044385604,1.4416224776783026,1.452035768761405,5.451154558054932
hsa-miR-4646-3p,0.861519842710816,1.7872206694620285,0.0,1.7878940872613325,1.2042765888050828,1.8192252984722352,2.5840995351496994,2.0409553248024905,1.4285792894298566,1.3636679033303856,1.6285271598519586,1.5838335141819313,1.3931634245954883,0.0,0.0,0.9207319168930812,0.0,1.662939203218126,2.046817635234058,2.520688932923736,2.394965649270906,2.2762587936697316,1.9545243802337162,0.0,1.5547526467709885,0.0,1.297570547995199,2.7009601996100177,1.3204037566090994,0.8191529222760051,1.029338409817234,1.8730733751604407,1.0870129074126704,3.5948796622421044,1.7727658785390488,0.9285054721885254,0.0,2.600497675485031,1.8877879986647252,2.6702173038738386,6.673545995447719,3.2011373081795353,3.8062470440322316,0.9434292410905377,1.1426143942711238,1.3161551636186297,1.651564424502197,1.16298307310082,0.0,2.149423951484771,2.2604568395909523,1.7546193342891816,2.391840279720006,1.0889489202260259,0.0,2.0948813563485706,0.8660429696973185,1.7974820808436969,2.1922184864109764,0.0,1.114334315063952,1.7455115339309792,0.0,0.0,1.786904363198135,2.6074735902608466
hsa-miR-3935,2.042388355179369,0.0,1.2254930688667405,0.0,0.0,1.2137732308407059,1.4773835229551888,2.5811793754620775,1.1677436427934662,0.0,1.1507655912781292,0.0,1.0828702032578363,0.0,2.310759478120186,0.0,1.1376042594722289,1.1855345160962634,1.4135077480110458,1.5550809283128697,0.0,1.5772977466625404,1.688078234340206,0.0,0.0,0.0,1.523441023212176,2.0674185614936857,0.0,0.0,0.0,2.620281580156129,0.0,3.618741133113751,1.1430943964912312,0.0,0.0,1.820681001864819,1.1963720086277176,1.629359564449369,6.190267517058076,3.855606145958442,3.5742193291426334,0.0,0.0,1.8624246558478614,0.0,0.0,2.37251129138242,1.523289886613259,1.8186956561654373,1.227763714864973,0.0,0.0,0.0,2.749715110508033,0.0,2.5051629583277077,0.0,2.0561028872622633,0.0,0.0,0.0,0.0,1.5049012596731575,4.738404132318545
hsa-miR-4661-5p,3.1372039036551063,3.524364587609848,2.4598865539920944,3.082501450393578,2.6144058781314166,3.2594721993243105,3.6067319378268086,4.471396883090034,2.1895765993625442,2.767533070669659,4.075885086476182,2.5835511294473483,1.7823287288336316,0.8889501873968411,2.9997380317192834,1.976140261277122,1.585085621204335,3.1332851075048,3.507735714791771,2.835639139439117,3.3083801191151574,3.4489695541103376,3.4508631869772493,1.8956106491538136,3.758231047408182,1.3846319557433642,2.938438209289946,3.387367247674958,2.184717878320976,3.5340094194478597,1.3570632656069592,4.008183809370544,1.7807570429700699,9.345295428936417,2.1749685303877215,1.7261518749043272,2.862144741322069,3.1420314732303187,3.5173303321264027,3.228822577062694,5.00551216503503,4.826247966695113,5.561990241463465,2.3092102182331367,2.312813381285927,3.543415097109356,3.701812459516228,1.765937389188174,3.0986761816620607,2.621702401108885,4.673439158603039,5.269670135195058,2.8708552919033776,2.640015192913002,3.9810583996254816,4.343711311249007,1.8772081952387307,3.5521184554120024,4.041797893338144,2.0561028872622633,2.143128676446704,4.711076932357547,3.8384495823249254,5.009201944788141,3.6005586461043593,5.383871590001567
hsa-miR-5692a,1.5513811901601076,2.6844387218431094,2.694898609156829,2.5892155911045514,2.928700679669282,2.51802503135679,3.1651830808305523,3.1857819520837785,1.7672980979313313,0.0,2.5561271169645923,1.998729828002527,1.6944310143971777,0.0,4.096756386507686,0.7118570022165335,1.2388932863832396,2.1509126700584167,7.3827942746182025,1.9260216608854328,2.284634139250932,2.6341919115061994,2.577110051938496,1.2100689429826983,3.3094722380495747,0.9506290004604692,1.029652736929644,2.2784730394863066,2.184717878320976,1.9781530122565059,0.0,3.7084979737173587,1.2662898524367323,4.654240479303176,4.136682620267492,1.8111322266372325,1.83594964072795,2.9404553848210173,2.943541500227571,5.331201119717676,3.028733329199098,3.7252815995114075,3.9586537298328843,1.509030903483871,2.235633478534856,2.6751343542795114,1.5634036825382165,0.889044883314933,2.095916286169411,2.6578603868243778,4.897960713352482,2.67087364015452,1.3826402661209134,1.5911237424101352,2.409833607237343,3.816358168095588,1.1596196736916289,2.104842121026905,2.526094540255333,0.9368438597638877,1.3523449112659274,1.3349218795406228,2.820796497820948,0.0,4.124357762791535,3.235230880866105
hsa-miR-1299,1.1779568658134305,2.6036187954250893,5.166669676898325,3.642122793946956,4.822495557327196,4.415575139759382,3.2214677956102316,3.1183778640486888,3.3590236948014383,1.919791230600961,3.451127487108829,2.127976537882027,2.5557227409613543,5.816825636652468,2.3855796052829827,2.4836118810441965,2.6136861553732507,4.992874038100997,2.4341034649237825,3.0193178014550894,3.863286164746202,3.139536443692628,4.280346494443026,6.1853250009504634,6.038340473230545,4.461298458165469,4.099611500983034,4.165688800145272,2.349942033762616,1.3384184123829497,1.683612057563934,4.750662499420022,1.614137455011196,4.028071987003635,3.814984008745474,0.6800562231027918,1.2864290101075877,5.697101186393884,3.7617112632951835,6.027953464001892,3.635747869392803,2.4078451987193588,3.4425232211147865,7.490381471219222,8.859656743085331,4.442652341479312,5.362272477513912,1.3931137631508321,2.5499152444672504,0.0,2.7138644129271485,1.0946208895847598,1.8180303399394493,1.4280271446773058,4.509447963654641,4.332040150888403,1.4034388142645435,1.7192767956738417,4.236522100438192,3.2446413795867217,4.151801448804835,3.6264889826243563,3.7780017856337986,4.025944049066304,4.533485082088555,4.1017375067156285
hsa-miR-6895-3p,0.919316988109427,1.9916128156895894,0.0,2.1194035917773353,1.0826346660559574,1.4642742260023205,2.074498314430632,2.630397470836631,1.4285792894298566,0.0,1.5448022861929485,0.0,0.0,0.0,0.0,1.0596659141704619,0.0,1.477297603856241,1.1841842272609324,1.501213665526131,1.7876511688580279,2.078667475048775,1.3610173535984034,0.0,0.0,0.0,0.0,1.8643845888927302,1.0175723541537056,0.7196429220705286,1.822792172305682,2.4432180998079867,1.1492802840091183,6.773596423409981,1.1430943964912312,0.8503483915182425,0.0,1.9974477004617992,1.3371218138396024,2.375042943305344,3.2743720744737703,4.4488618842188625,3.509873485042323,0.0,0.9627278834046378,1.7684804970403505,0.9494915318805598,0.0,1.0903806053495193,1.523289886613259,2.4051635414894506,1.6157326408819008,1.5044104502154603,0.8521073232355137,0.0,2.0385467294224795,0.8660429696973185,1.2483088426934532,1.8124063980643876,0.0,0.0,0.0,0.0,0.0,1.6527822509078383,6.640768295130559
hsa-miR-34c-3p,1.437318911709073,0.0,1.4347531370714555,1.588365975491324,1.813637819080175,1.405607613333874,1.8066152688902448,2.768713983245793,1.8762858707497465,1.8244109025179212,1.3113946221282744,1.5224575221001848,2.452327729487951,0.0,1.5102899817194686,0.7118570022165335,1.1376042594722289,1.662939203218126,2.0805922438056332,1.9663393349917797,1.4211787416175958,3.0773095698661996,4.137641088481898,0.0,1.4219399757081714,0.0,1.1014390110014127,1.949056616100397,2.4153430263010636,1.7700697934118617,1.3932514679668497,3.3040831572179576,0.0,3.4157908506599517,1.5199177665600918,0.9285054721885254,1.0200756548165852,1.820681001864819,2.0189672777456646,2.338182740154681,4.219315787547552,7.135699412842778,6.803077661214771,1.8096369876066214,2.7241433234764068,1.9506236442227312,1.5634036825382165,0.0,2.1701930948710033,1.8070569385621273,2.1822694997982786,2.237688974455853,2.035653645131018,1.2441142190882706,1.792945835155908,3.2735997802245027,1.3266548180950979,2.5510364806373103,1.9667817451685923,0.8728006270295618,0.0,1.6211950610308068,0.0,1.3562778725383455,1.8289770421387488,3.4256906507697384
hsa-miR-6513-5p,1.0799922036950322,0.0,1.2254930688667405,1.2925237375844032,1.1447372891828107,0.0,1.9015448233241357,2.306231291984383,1.5210008937774802,1.2941686355228998,1.501044345394631,0.0,1.5007292697997785,0.939116231878681,0.0,0.7118570022165335,0.0,1.2641905799726687,1.054225244769163,1.607009083531749,1.5539515379027995,0.0,2.299143908322742,0.0,1.1965371843117112,0.0,1.4702014267534804,1.8643845888927302,1.3204037566090994,1.5268327932207393,0.0,2.953558278036421,0.0,3.242329384329902,0.0,0.6341459191215819,0.0,2.4865875627350995,2.100229834999125,1.8017114616387104,2.1514543117217633,6.062910279664884,5.3577947753850905,0.0,0.0,1.176822515938189,1.2039332288493003,0.8274123228732266,1.4297247081783044,0.0,0.0,2.268926305718056,1.3826402661209134,1.142546495032022,0.0,2.0385467294224795,0.0,1.4064024644016242,0.0,0.8728006270295618,0.0,1.6211950610308068,1.563949100417845,0.0,1.5049012596731575,2.8920640634215222
hsa-miR-3151-3p,1.269690230457278,0.0,0.0,1.6408940988108751,1.469890551658945,0.0,1.3485205369133813,2.244343747555465,1.223820062540235,0.0,1.2598135217208304,1.3912691074412504,1.2150967772559467,0.0,0.0,0.7118570022165335,0.0,1.1855345160962634,1.4655636936305758,1.3263784898773585,1.349909928879316,1.7991411241931683,1.566000754280437,0.0,1.350648196175545,0.0,0.0,1.5214515423918407,1.0726668735533496,0.0,0.9342915643379941,2.8148390782435637,1.2089709987056054,6.307135665868536,1.0694785787344276,0.0,0.0,2.600497675485031,2.0189672777456646,2.2215905391004975,2.195493852979479,5.745620253425679,5.84882681862621,0.0,1.0851088498424522,1.3810800495476736,1.3690622959820795,0.0,0.0,1.8070569385621273,0.0,1.8813018456233894,1.1782349215432248,1.0889489202260259,0.0,2.437515107537972,0.8660429696973185,1.3029544040675063,1.9667817451685923,0.0,1.061629342589417,0.0,0.0,0.0,1.397159170003388,4.083004545099737
hsa-miR-5089-3p,0.0,1.7121056007980802,1.4982649378635562,1.6408940988108751,1.1447372891828107,1.3444538502959729,1.4143903234982014,2.4774001020230085,1.4755300515830443,0.0,1.409333547143388,0.0,1.7823287288336316,0.0,0.0,0.0,0.0,0.0,1.1206675910676218,0.0,0.0,1.241273609223486,1.6283303481211802,1.0229184627452028,1.350648196175545,0.0,0.0,1.6280229014808567,0.0,0.8664470424905376,0.0,3.9430636712639173,0.0,6.152259001565302,0.0,0.0,1.091414033350827,2.8965257355898615,1.7434770773038613,2.0947408371533407,1.854591423458554,2.8857211585632094,3.3718741737245934,0.730620669876909,1.0851088498424522,1.6149922021147216,0.0,0.0,1.8009369459889495,1.3572976323080213,2.472414512634887,1.7097931168479112,1.249636678003204,0.0,0.0,1.8550042811701026,0.0,1.3029544040675063,1.3711132492435654,0.0,0.0,0.0,0.0,0.0,1.397159170003388,2.7087043104261452
hsa-miR-6779-3p,0.0,1.4599910756590242,0.0,1.6915766865671882,1.469890551658945,0.0,2.4333871125537216,2.422569721864423,1.5650822683206635,1.2211511662589414,2.048918895710022,1.9529398021021336,1.0828702032578363,0.0,1.5756613347074009,0.0,0.0,0.0,1.4135077480110458,2.317506320021608,2.165160979760001,2.383004910059025,1.5008562258683644,1.1503428835700755,1.5547526467709885,0.0,1.2351097987389206,2.6512817260113635,0.0,0.0,1.3570632656069592,3.8572989501432726,1.2662898524367323,3.6422143595854823,1.0694785787344276,0.7677134585083807,0.0,1.820681001864819,1.9328527985839339,2.5783763135702333,2.106027980479166,6.347667732392854,6.340095770566321,0.0,0.0,1.7191101355630676,1.2039332288493003,0.9481519939340096,1.3033965494095845,1.8700616418178855,2.87165699895333,1.9977528010543177,2.1142738616080443,1.51187897499072,0.0,2.437515107537972,0.919310777660946,1.191511684329485,2.3871425959273513,0.0,0.8908725989486038,0.0,0.0,0.0,2.058501730856741,3.0547256011850634
hsa-miR-885-5p,0.919316988109427,0.0,0.0,0.0,0.0,0.0,1.4773835229551888,2.179681950108552,1.2777981425586349,0.0,0.0,1.246947128251047,1.2150967772559467,0.0,0.0,0.0,0.8480789880445223,1.9274596951118688,0.0,1.607009083531749,1.7876511688580279,1.9913742821151823,1.566000754280437,0.0,1.4898740925713503,1.071968341934163,0.0,1.67849481060818,0.0,0.7196429220705286,0.9825975735982992,2.701279232452317,0.0,6.1065822338491635,1.5741569871899284,0.5867264736658049,0.0,2.544666569803216,1.2684626806405217,2.0947408371533407,1.679587139025701,3.1568779634189013,4.096487381552203,0.0,1.4464887889398446,1.2481702455837704,0.9494915318805598,0.0,1.164935711682519,0.0,0.0,1.5151092601065288,1.7208733254860826,0.0,0.0,2.3476338778534203,0.0,1.3029544040675063,1.511544477797832,1.2708663558738567,0.0,1.2535042812373778,0.0,0.0,1.6051531843849192,2.848362289899534
hsa-miR-6741-5p,0.0,1.7121056007980802,1.3683160819530769,1.4182284919436159,1.0826346660559574,1.627188883409829,1.6513706722388282,1.7156583441110522,1.729059063324915,0.0,1.5448022861929485,1.246947128251047,0.0,0.0,1.294270031292342,0.8200713039900641,0.0,1.477297603856241,1.8256624598100537,1.5550809283128697,1.8406056408885458,2.1204100905823853,1.6283303481211802,0.0,1.6168387160982243,0.0,0.0,2.0674185614936857,1.0726668735533496,0.0,1.1611086054194777,2.241342769147776,1.0219363407754516,6.382244075360372,0.0,0.8899561308737064,0.0,1.7234509510289018,1.5831099725203628,2.375042943305344,2.4710405790679766,2.8583436291407636,3.3718741737245934,0.0,1.3521344098285182,1.3810800495476736,1.4695029156589279,0.0,1.4297247081783044,1.9304295830746063,2.0119054374278202,1.5662980427471935,1.9946762245576073,1.2441142190882706,0.0,1.8550042811701026,0.8107327324082467,0.9389144736951477,1.699474470202449,0.0,0.0,0.0,0.0,0.0,1.397159170003388,2.9344808620493126
hsa-miR-369-3p,3.9867442268801967,3.650424484293914,2.6675320653567267,2.3260113021710773,3.681574228019803,2.066479780364907,2.9151232410130494,5.034516385577461,4.043822538227043,5.609008193700558,4.083322732311799,2.952721167167883,6.641145569290109,3.5621403675541017,2.4910019225556104,2.766593140762559,5.329303679413202,5.125199542948442,3.3914486078602972,5.293943135215315,3.9258873543152633,4.000431428484327,4.585386243555465,3.7424703494603477,3.251941350735711,1.1838893345336516,4.8845001594504645,3.3253643228358243,2.4981733908331285,7.158647888851947,1.1185085998732944,3.648487440097843,1.9301103421040422,4.388808856011834,3.2584680969602524,5.921674755850337,1.91673203692862,6.68635818151904,3.774146609161427,2.915136222805161,3.9504280506822784,4.812047951035709,5.54603541656308,4.0781318373551185,3.904586053282645,4.621232950661006,7.100487579049478,4.36962645841692,6.681409669896383,1.9883726237935948,2.4051635414894506,9.54788639695094,5.43855307159924,3.071633762282193,4.036293048642302,7.576933190685184,4.545279240177313,2.1650834905094603,3.4131107367470883,5.6184532655105235,4.788609723568644,3.3413751475485545,3.671262037213655,5.393493658104794,3.3345894838959387,4.9599158941262225
hsa-miR-6820-5p,0.0,1.858617601612088,1.1484037943972083,1.0806901327072802,1.1447372891828107,0.0,0.0,0.0,0.0,1.4933631969087948,1.1507655912781292,0.0,0.0,0.0,0.0,0.0,0.9108191092983589,0.0,1.1206675910676218,1.5550809283128697,0.0,1.8496535759007695,1.6283303481211802,1.4269457600519004,0.0,0.0,1.1698219852141538,1.907341690396475,0.9602900257875113,0.0,1.202486709039037,0.0,0.0,5.898158601015276,0.0,0.7245504881760227,0.0,1.911769959341549,1.4653523616914714,1.9061421860568752,2.702304395533811,2.330257877812677,2.9550173276149594,0.0,0.0,0.0,1.082314469072644,1.16298307310082,0.0,0.0,2.334623745804021,1.7546193342891816,1.6166978637697507,1.2923366967622236,0.0,1.7882399846459247,1.0682414090410353,1.5488700937022972,1.699474470202449,0.0,0.0,1.2535042812373778,0.0,0.0,1.6988890169754736,5.288982951152989
hsa-miR-619-3p,1.755565274856843,2.6844387218431094,1.779625367955135,2.191610757410791,1.5176118924100697,1.9481429943915807,2.3683986897519724,3.4277262284092447,2.0414187209297707,2.388475946607041,2.6790319865233188,2.168607764554871,1.5516469144287983,0.8369767089479019,2.1907089620640714,1.5741132459103369,1.2388932863832396,2.5467119125555224,3.322550303469268,2.7224916368202665,2.284634139250932,2.8229988942027973,2.6389716326932016,1.0229184627452028,1.788514135425672,1.5187517721526167,2.044253640859836,2.141254295900576,1.969348130537907,1.5268327932207393,0.8843119160401463,2.986249766903617,0.0,7.634276451349106,1.6768764288960318,1.1728637592677669,0.0,2.6542484217701245,2.060170639369339,2.513731184779892,3.1229657527236125,2.2898412327383615,3.048581783853065,1.17170025317937,2.1817865355590644,1.8162171131188383,1.8132037458357735,1.3931137631508321,2.095916286169411,2.097712346434535,3.3718652789889547,4.006486994143185,2.391840279720006,1.83852196061334,0.0,3.2735997802245027,1.7940916435898955,2.3320419170156232,3.262227159954432,2.621413929188735,1.556593654665741,2.3652992376881135,2.509921111834042,1.8058622543052685,1.9859764225947538,3.3015508021985407
