TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
LTR3B,5.891086964460218,6.264208327163035,5.424884865898397,5.896073072450786,6.193904444250376,5.964988679744665,5.963957018325747,6.050718908181987,6.116228665343561,6.424616894475488,6.218074027713177,6.309980924737107,6.596231832578644,5.741350246623822,6.169898196773466,5.305964294490812,5.432771219693185,5.884381440021426,5.3607204551546035,6.1015455574570305,5.8687286987100356,5.879836167238106,6.143013472000976,6.629153430378398,5.840251079327146,6.201567341935154,5.763672541083004,6.164191943788371,5.654327962039253,5.701031797693584,5.42619124822039,5.72908374087395,6.383879211109929,6.915825331108386,5.983862693166443,6.132658540354164,5.7045053589843056,6.102469464015,5.953290448598727,5.2176171774290605,6.132524575248674,5.945694372255321,7.032212092496038,6.371272613444323,5.749395611584297,5.891504395171484,6.398212095795625,6.399001659696373,5.9228815364243275,6.494820904509602,5.627221967733242,6.0267079922733595,5.969354106797352,5.815941326983145,4.962237581938026,6.41338749814105,5.08754299763854,6.433761307241745,5.753916593545731,6.566082262584909,5.828358338279764,5.8367291321815635,6.1448326676963205,5.718243866917247,5.992387143018542,5.684552066857653
AluYh9,11.860905314544276,12.074439247272716,11.37455983538135,11.924562862559194,12.012973384431339,11.563980036042217,11.876022752888968,11.655479269070419,11.966398097054103,11.946180583260027,11.96577886429346,12.053210356454876,12.197735892166591,11.909454171536268,11.694327431964481,11.221019955562845,11.314539763281646,11.38381853719357,11.705404087728127,11.561973269860633,11.314014111827863,11.464587975871744,11.687482972803561,11.88208710674825,11.668026689586908,12.063949031881254,11.795965987957217,11.636241262784852,11.341804178631065,11.156946141957842,11.581926146983282,11.323198845823796,12.045419979205588,11.822006201275604,11.405197782860048,11.628469097231836,12.08669079178609,12.121226608244141,11.57099455811057,11.123130830674661,11.552695731990159,11.643027339758675,11.448804369131045,11.886023812766568,11.64514039516109,11.966698632901338,12.201864239901253,11.856798733300916,11.774702324723437,12.056121962829987,12.224491876236243,11.845765959967096,11.525901117920515,11.672982431228368,12.452388842743476,11.40603806104087,11.53683110808124,12.096362717909285,11.771123532052764,12.009452247731632,11.691534567304073,11.800990193836771,11.988407302160772,11.6701310645232,11.698206530431653,11.648369800629863
LTR5_Hs,9.317311628023958,9.448509686855747,9.158997698715792,9.208765986320959,9.564893774792157,8.966159276807838,9.12097812806312,9.181263128364005,9.674283515105998,9.779961975431263,9.52419609760451,9.899143282941788,9.890853090909022,9.64073791766494,9.439365658921105,8.880082821673424,9.035507505517838,8.989304115188222,9.145480717547652,9.177961131437135,8.745349138456694,9.149950458804781,9.05387722570721,9.659193626660727,8.994885085343293,9.72776718977534,8.99604595209729,9.165565193064413,8.763130184264188,8.521496760524348,9.182236795976134,8.680059084433546,9.566700935867608,10.02608136722013,8.983542875388055,9.20363975740098,9.060585535696108,10.023151400441431,9.129871564748711,8.593320049397885,9.27083199292236,9.008023651442677,9.88505966952909,9.351089798841553,8.986583688280202,9.331857955161624,9.620668555348091,9.543166074889093,9.179519285770985,9.69967559195023,9.194484054465713,9.284004244949685,9.309074418534461,9.298855375202868,8.256936694976636,9.189173874278012,9.185275625780676,9.935108472426109,9.21673680829549,9.784439449946392,9.527693230641352,9.131385705464753,9.547355762455771,9.184463987884723,9.209710042829174,9.091277347335799
MER66C,6.152555419875948,6.5021110579335275,5.665487164635723,5.98008289739111,5.977151138471245,5.709856462026017,5.846117720020034,6.263251914462278,6.227830012173465,6.20090384996716,6.245377059498338,6.5009985399762895,6.713184956938842,6.277066134196806,6.135862915598299,5.470984310448272,5.890353613170851,5.9046990156129,5.624281783424966,6.102242850604082,5.866090771775575,5.993986754444363,6.333346662816955,6.510237510859469,5.729333878643612,6.419992117043739,6.070041991218211,6.136872053051126,5.467852067457105,5.701871099159951,5.463473672735347,5.931232983307035,6.439022408542823,7.219237709643047,5.832342653731718,5.971987985047599,5.723184588492186,6.36787325803996,5.871386395128571,5.090739817707742,6.24563629113509,6.28758557751732,6.944819407607534,6.417672588676894,5.912226956677942,6.242949946972167,6.407065779326091,6.5963218180726955,5.910169364966536,6.43189620449817,5.940273112810188,6.208201794640835,6.172300943507853,5.67604689599511,5.099294301766069,6.497036221885688,5.8691392900051875,6.683303606482068,6.485291809530866,6.838645522612259,6.081414214859439,5.9890397957339,6.26743808528112,6.224258520374928,5.795380944803669,6.328368195214349
AluYa4,14.104877595173821,14.3252959296779,13.649927306501752,14.184885585380913,14.270774443684843,13.83683865649202,13.94682691268318,13.961889947209363,14.327384059139321,14.165620182052749,14.281246652337035,14.270476123012353,14.558407866357063,14.127989865598893,13.97568926676412,13.365922730505087,13.5646981642531,13.725047374676786,13.98673272312617,13.857327970841755,13.559501721535543,13.822219476268355,14.017887907792943,14.15889296156017,13.986870055493945,14.306040061950036,13.965917096191008,13.933385104865023,13.647425824967236,13.446084906792766,13.834443846117493,13.646277575922598,14.484943100021411,14.370727812163707,13.77361564116304,13.801318248559921,14.416213549266436,14.358691756842815,13.865570435596577,13.498302774426245,13.883425319953039,13.939839696636518,13.933462870827476,14.21466031892413,13.935103883311012,14.174184389986484,14.443008578810367,14.11928943949122,14.119563836828094,14.291969331573963,14.522511365670288,13.880181322304683,13.77264970762583,13.994066998133176,14.762456227907299,13.77759195126382,13.694847128092825,14.338880535505563,14.082111143067529,14.304502534220362,13.902283169761038,14.089351809512355,14.295864218002382,13.96193483659137,13.980296703428321,13.969584541814474
MER11B,9.89732562985074,10.148613804585452,9.669677792172271,10.104753199856903,10.390821322342385,9.967127917435631,9.909530813820092,9.791074267297859,10.341020487965828,10.383344074058456,10.0721270259177,10.424843309019389,10.57332865232925,10.079395206214912,10.169674876938473,9.597334493797762,9.764547194614476,9.809641593311122,9.698625792172408,10.085755127757677,9.772477060177414,9.850539440613787,10.137976004352712,10.487395961494295,9.580711715936209,10.39323499482352,9.71272636302381,10.23792413255298,9.58668762002346,9.53580970549303,9.610484556889928,9.54743951883699,10.229805157201413,10.971440333438167,9.758871481726628,10.202117097407974,9.492477085845344,10.392064154344096,10.05793466498295,8.974352106363902,10.265905362960059,9.735725629742875,11.331799799951144,10.373203748137993,9.59686809048699,9.82149076616299,10.385052984004597,10.45009831369653,9.923450719212932,10.557455522844004,9.588067330441998,10.255201384032057,10.133357732639954,9.866569395699216,9.2414101413871,10.533515427939397,9.695611274230025,10.491269242319852,10.172912179647923,10.458612743619014,10.361496906092567,9.913769870770343,10.29091392771738,9.899737815198629,9.766104426891635,9.939035538168973
L1MB3_5,7.512684585511797,7.872951228449208,7.195753249506715,7.854413740465533,8.331654719759504,8.027966939397464,7.7144437921065165,7.738163758376038,8.542914796649866,8.549237521102302,7.671874592502738,8.352769724186233,8.68141810066141,7.6861479640611945,8.354493623194848,7.759774129699041,7.835335609350369,7.886354088913993,7.156807416152026,7.85782464854251,7.525132242450745,7.394727703342197,7.782598105496922,8.804209917957339,6.993011158134319,8.461621115890441,7.234458091154381,8.287213692878165,7.5824353672463936,7.22351432193711,7.418682276227874,7.279430349780564,7.959959496676409,8.22928778038255,7.7457180276276185,8.320335536558753,7.096447121465551,7.851151112011329,8.12033243001797,6.608710497956422,7.868797242208501,7.718915990944828,8.149038120258668,8.594325980575084,7.946670775885866,7.185739541790863,8.622515214742226,8.53354819505951,7.747699361803872,8.952660059574546,7.602090765477548,8.086652205867843,8.144420764063403,7.770465441996171,7.3582083717407585,8.307280404805963,7.012134850418451,8.414233863387766,8.151387973940658,8.256086196560714,8.366456770772732,7.908178545894986,8.5308566018338,7.605363807221163,7.36630172227584,7.684729253103928
AluSg7,14.191318120084874,14.46875607245724,13.808917609676577,14.377955227461113,14.443121895944063,14.040844627253204,14.18011583713205,14.093737222335136,14.453473583138749,14.341967642030136,14.375304987093779,14.377445808470602,14.695214374074181,14.235205815534195,14.144247171180364,13.53860579089793,13.673999957481591,13.870561162706759,14.087882156156294,14.045803626785954,13.749002199399278,13.901565766629263,14.18630622659284,14.300726733407542,14.129191326312565,14.426941275709192,14.060735921577335,14.114175818076841,13.790050859583188,13.558325945027583,13.985236165182613,13.722818914358006,14.63389863115391,14.459454323514636,13.90236471376939,14.01582968932167,14.560910483476507,14.501921425291078,14.053331638384313,13.590705634918631,14.032466725179994,14.125998129804769,14.256122950977767,14.349168312075937,14.043490125797405,14.29356768576479,14.62714552186045,14.285690351055113,14.29556459084581,14.482941642933444,14.70333956737038,14.103663767776833,13.927505712229754,14.108829784720598,14.91200350252756,13.94592279123458,13.81668929364284,14.486386809694723,14.250169617524037,14.469274078582249,14.093031697177047,14.197730735900436,14.44314476531653,14.058416089043169,14.082827049193902,14.06744045169611
AluYc5,9.362191935994572,9.702698862277412,9.21299662912452,9.454787092145718,9.534452262478712,9.165128430012594,9.495799480550613,9.140783856439963,9.659264335357385,9.631754850366447,9.538988641385684,9.72126464521748,9.906102856547317,9.529755660333217,9.230463062299016,8.808730673063339,9.037225843139518,9.048095446428002,9.2525811710608,9.234897550857905,9.034381139323004,9.093952974584058,9.35358054962925,9.554162358344728,9.309137342074608,9.84642108074336,9.350108151926758,9.242531889238627,8.895960235328502,8.439853147000564,9.256576929858614,8.691468330293429,9.802296487060158,9.790545641421534,8.750008719880686,9.402306967479163,9.591611509434449,9.776158192073032,9.241409943479937,8.87753407024543,9.27721038247853,9.093471497382282,9.303468742720952,9.113906196847289,9.386534102965348,9.564704443613163,9.792384587286547,9.394058295934041,9.535306031382566,9.615370458764396,9.730971830499055,9.198159099665505,9.235698707108627,9.32061142019882,10.112699003982577,9.22362774317678,9.179855332710106,9.68631234389711,9.48069691638771,9.620646951566382,9.436508931251437,9.348931142611246,9.579060883525905,9.267227884242901,9.36575182569185,9.05920014597491
AluSz,13.990636661883803,14.324423785593341,13.593652850643846,14.287102512079684,14.29326222472126,13.880970096431078,14.048837113031905,13.888869364614976,14.362762474097922,14.240175636071044,14.13416863322409,14.25637941615393,14.514728183623134,13.985801882367758,14.009231772203378,13.395876246569253,13.56722914701785,13.759729845871878,13.875639138607387,13.943802011359109,13.6386032577063,13.70167312186317,14.143410811766758,14.182314594635832,13.936228353702006,14.295749600176672,13.872941105345237,13.99268129160858,13.680053858730354,13.311912427227888,13.74811638096577,13.542211338979834,14.523801344131902,14.250708568435147,13.68049354796752,13.901907519434745,14.474045961554314,14.248909495345398,13.951985630799777,13.338603740113989,13.704172735017302,13.918575799749416,13.8652942832929,14.153675575762014,13.935272158732067,14.133517035524411,14.546675698564231,14.190576310710624,14.204918598112762,14.405646407932586,14.565467861212682,14.163291041927463,13.800184854435003,14.00343794607109,14.880743486810486,13.785278120526085,13.630446673465798,14.403139715172298,14.16125991297674,14.339267843908353,14.016302076079244,14.025920492837978,14.374843748276044,13.861737141044898,13.884610516094686,13.861969564337237
LTR7C,5.96761029600746,6.099089054370417,5.738135077193382,5.647603442227619,5.960075965751787,5.929167667681385,5.8057534251430605,6.05862117188643,6.127843938152009,6.076307843204517,6.141036301363582,6.248836516536098,6.627600720978996,6.191017063619176,6.027874312520867,5.897323618930252,5.912331536055893,6.497111022424702,5.622374360396685,6.136711471576331,5.92095796073264,6.263154530942403,5.801989683476474,5.976461589732962,5.583807273273602,6.102979661834062,5.552036818001316,5.908300387202606,5.345281573887592,5.818977930262371,5.8198854836179,5.078205584079201,6.01277500196369,7.060865001770711,5.738561269135117,6.083888451687375,5.234384835489317,6.166576308450812,5.839128186420844,5.668149879671905,6.128411015900902,5.933121717688873,6.8565347764199025,5.80761746113061,5.557975973769084,5.9366094766740565,6.011003538906025,6.163450350158604,6.247429647009268,6.271591416909795,5.96357625441555,5.945511951931659,6.521805472832324,5.968469948787873,4.265707277541976,6.398144436437455,5.714580298729314,6.499589586760169,6.0295239670765515,6.3961990549187115,6.028157532039709,5.679170913316096,6.179900389718784,6.111928350155319,5.845711292024794,5.709354432919986
L1PB1,10.587546073715293,10.962717587460656,10.346648400107519,10.827945941931938,11.060508422006553,10.742297572941002,10.637676138296651,10.623366636004041,11.30396080089611,11.219929152754336,10.740903145647112,11.214583785234785,11.476368657959037,10.741527562333406,11.056641849550983,10.326352377905222,10.447757718643699,10.636664282721478,10.444546905195509,10.733609630851724,10.405348183113908,10.384210286937876,10.676984630071468,11.409344935714655,10.321081604884785,11.19122560835398,10.337242827161118,11.044432289558749,10.407975963810397,10.159797974502988,10.190410350390684,10.255415420106104,11.215182717880205,11.838854230674748,10.385893627276706,10.940378206288777,10.348441075036362,11.064828179540072,10.908545198596169,9.60778518623898,10.993260070226176,10.464102354888833,11.776946909613141,11.098101810423072,10.534471718804653,10.26194292915317,11.358684854803302,11.325278117394037,10.670513354145378,11.466548630805157,10.490112992336465,10.98562839764257,10.839773321278589,10.55301331357793,10.42469722156778,11.381224811071798,10.31225508884303,11.355214068124246,11.03611559128607,11.279185707140764,11.074309107692468,10.727477865710432,11.210342157626075,10.701313972441596,10.341497310902291,10.659143305376796
MSTA2,7.085345877851807,7.372316060908574,6.668456327839518,7.079230230338981,7.601984583437917,7.32179380133488,7.1474492617982195,6.871559754152984,7.767871261197937,7.606018530836041,7.246127410376085,7.6248140701629925,7.89636779321789,7.168582168250509,7.478213637454562,6.852763719388285,7.106378274229989,7.049547938888352,6.898383736872814,7.195092059497342,6.882650408052827,6.947989321308044,7.3931315869497904,7.857722011561372,6.865218579457981,7.560187581474461,6.713997539557402,7.461279472048059,6.808497160973506,6.623936859437062,6.676503139718678,6.482988921760746,7.440018283414807,8.073267010820231,6.999007678090563,7.352865477276616,6.795345457923104,7.450245045386282,7.284600299745676,6.077673572555608,7.153501322897683,7.163840714906456,8.158819215037337,7.678132126299121,6.911955971496347,6.630143830125531,7.7157615489004305,7.766885629842414,7.0137591070785295,7.7114932920735315,7.0953728471150175,7.377960209170935,7.277150346347333,7.003190840201005,6.2375632200079565,7.698457824564595,6.7327500275321475,7.665861350717396,7.262702540845548,7.854462598731588,7.3264353298042275,7.153393998313864,7.621071160849595,6.9049224259304784,6.979145543910635,7.05269126414482
